hhid,sexe_chef_bin,age_chef,educ_hi_chef,annees_scol_chef,niveau_instruction_chef,diplome_chef,activite_chef,branch_chef,csp_chef,departement,departement_nom,milieu,milieu_urbain,hhweight,dep_totale_annuelle,dep_educ,educ_hi_mere,niveau_instruction_mere,taille_menage,choc_economique,choc_naturel,choc_quelconque,tv,frigo,cuisin,ordin,decod,car,score_actifs,acces_electricite,logem,toilet,eauboi_ss,dep_percapita,log_dep_totale,log_dep_percapita,chef_instruit,chef_superieur,ethnie_chef_code,religion_chef_code,mstat_chef_code,agemar_chef,nation_chef_code,internet_chef,telpor_chef,bank_chef,handit_chef,handig_chef,moustiq_chef,couvmal_chef,alfa_chef,annee_naissance_chef,religion_chef_lbl,mstat_chef_lbl,mur_ameliore,toit_ameliore,sol_ameliore,eauboi_sp_ameliore,elec_urbain,elec_autre,ordure_amelioree,eval_toilettes,eval_eau,actif_fer,superficie_terre_ha,nb_gros_ruminants,nb_petits_ruminants,nb_porcins,nb_lapins,nb_volailles,choc_idiosyncr_demo,choc_collectif_naturel,choc_collectif_eco,choc_idiosyncr_eco,choc_collectif_violence,choc_collectif_autre
548065,1,79,3,6,2_Primaire,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,2099538.80344936,0.0,1.0,1_Aucun,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,699846.267816453,14.5572282611692,13.458615972501,1,0,13.0,2,2,22.0,1,0,1,0,0,0,1,0,1,27,2_Musulman,2_Marie monogame,1,1,0,0,0,0,0,0,0,0,10.6600649282336,0,20,0,0,35,0,1,1,0,0,0
548075,1,47,1,0,1_Aucun,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,4487902.43922642,24000.0,1.0,1_Aucun,7,1,1,1,0,0,0,0,0,0,0,1,2,0,1,641128.919889489,15.3168959878081,13.3709858387528,0,0,13.0,2,2,25.0,1,0,1,0,1,0,1,0,0,27,2_Musulman,2_Marie monogame,1,1,1,1,0,1,1,0,0,0,0.0649999976158142,0,0,0,0,0,0,1,1,1,0,0
548084,1,67,1,0,1_Aucun,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,1461669.77767508,7500.0,1.0,1_Aucun,4,1,1,1,0,0,0,0,0,0,0,0,4,0,0,365417.444418771,14.1950900235161,12.8087956623962,0,0,13.0,2,2,20.0,1,0,1,0,1,0,1,0,0,27,2_Musulman,2_Marie monogame,0,1,0,0,0,0,0,0,0,0,0.0821999981999397,0,0,0,0,0,0,1,1,0,0,0
548103,1,42,3,6,2_Primaire,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,1393790.68559047,12000.0,1.0,1_Aucun,6,1,1,1,0,0,0,0,0,0,0,0,4,0,0,232298.447598412,14.1475377052196,12.3557782359915,1,0,13.0,2,2,20.0,1,0,1,0,0,0,1,0,1,28,2_Musulman,2_Marie monogame,0,0,0,0,0,0,0,0,0,0,0.0610000006854534,0,0,0,0,0,0,1,1,0,0,0
548112,1,44,1,0,1_Aucun,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,1694102.63774763,5000.0,1.0,1_Aucun,6,1,1,1,0,0,0,0,0,0,0,0,2,0,0,282350.439624605,14.3426637413479,12.5509042721198,0,0,13.0,2,2,20.0,1,0,1,0,1,0,1,0,0,27,2_Musulman,2_Marie monogame,1,0,0,0,0,0,0,0,0,0,0.0950000043958426,0,0,0,0,0,1,1,1,1,0,0
548121,0,52,1,0,1_Aucun,0,Emploi,1.0,4.0,10,Oueme,2,0,254.710337945852,869937.322021484,12500.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,0,2,0,0,173987.464404297,13.676176444382,12.0667385319479,0,0,15.0,2,5,18.0,1,0,1,1,0,0,1,0,0,28,2_Musulman,5_Veuf/Veuve,1,1,0,0,0,0,0,0,0,0,0.149940002709627,0,2,0,0,1,1,0,1,0,0,0
548140,1,77,3,6,2_Primaire,0,Emploi,1.0,9.0,10,Oueme,2,0,254.710337945852,4784715.35425412,33300.0,1.0,1_Aucun,12,0,1,1,0,0,0,0,0,0,0,0,2,0,0,398726.279521176,15.3809370940055,12.8960304442175,1,0,13.0,2,3,18.0,1,0,1,0,0,0,1,0,1,27,2_Musulman,3_Marie polygame,0,1,0,0,0,0,0,0,0,0,6.94642801582813,0,0,0,0,3,0,1,0,0,0,0
548149,1,29,1,0,1_Aucun,0,Emploi,8.0,9.0,10,Oueme,2,0,254.710337945852,1005489.42105539,0.0,1.0,1_Aucun,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,335163.140351795,13.8209849670608,12.7223726783927,0,0,13.0,2,2,25.0,1,0,1,1,0,0,1,0,0,27,2_Musulman,2_Marie monogame,1,1,1,0,0,0,0,0,0,0,0.088689997792244,0,2,0,0,10,1,1,1,0,0,0
549010,1,47,1,0,1_Aucun,0,Emploi,8.0,9.0,10,Oueme,1,1,321.232323286954,1493683.63991874,19000.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,1,2,0,1,298736.727983747,14.2167558685161,12.607317956082,0,0,13.0,2,2,23.0,1,0,1,1,0,0,1,0,0,22,2_Musulman,2_Marie monogame,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
549019,1,63,3,6,2_Primaire,0,Emploi,1.0,9.0,10,Oueme,1,1,321.232323286954,1693194.73294503,0.0,3.0,2_Primaire,5,1,0,1,0,0,0,0,0,0,0,1,2,0,1,338638.946589007,14.3421276769136,12.7326897644795,1,0,13.0,1,2,22.0,1,1,1,1,0,0,1,0,1,22,1_Catholique,2_Marie monogame,1,1,1,0,0,1,0,0,0,0,0.0985900014638901,0,0,0,0,0,0,0,1,0,0,0
549028,1,30,4,9,3_Secondaire1,2,Emploi,9.0,2.0,10,Oueme,1,1,321.232323286954,1517399.53284563,16500.0,4.0,3_Secondaire1,6,1,0,1,0,0,0,0,0,0,0,1,2,0,1,252899.922140939,14.2325085940211,12.440749124793,1,0,13.0,2,2,19.0,1,1,1,1,0,0,1,0,1,22,2_Musulman,2_Marie monogame,1,1,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
549037,0,53,1,0,1_Aucun,0,Emploi,6.0,9.0,10,Oueme,1,1,321.232323286954,633848.022463117,0.0,1.0,1_Aucun,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,316924.011231559,13.3595644924805,12.6664173119206,0,0,13.0,2,5,20.0,1,0,1,1,0,0,1,0,0,22,2_Musulman,5_Veuf/Veuve,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
549045,1,39,1,0,1_Aucun,0,Emploi,5.0,4.0,10,Oueme,1,1,321.232323286954,866394.627868652,11000.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,0,2,0,1,173278.925573731,13.6720957741288,12.0626578616947,0,0,13.0,1,2,20.0,1,0,0,0,0,0,1,0,0,22,1_Catholique,2_Marie monogame,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
549054,1,46,3,6,2_Primaire,0,Emploi,5.0,9.0,10,Oueme,1,1,321.232323286954,820446.849404472,6500.0,1.0,1_Aucun,4,1,0,1,0,0,0,0,0,0,0,0,2,0,0,205111.712351118,13.6176044091136,12.2313100479937,1,0,13.0,2,2,21.0,1,0,1,1,0,0,1,0,1,22,2_Musulman,2_Marie monogame,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
549072,1,40,1,0,1_Aucun,0,Emploi,1.0,9.0,10,Oueme,1,1,321.232323286954,1062359.36869158,126700.0,,,4,1,0,1,0,0,0,0,0,0,0,0,2,0,1,265589.842172895,13.876002812142,12.4897084510221,0,0,13.0,2,1,,1,0,1,1,0,0,1,0,0,23,2_Musulman,1_Celibataire,1,1,1,1,0,0,0,0,0,0,145.727214191109,0,0,0,0,0,0,0,1,0,0,0
549081,0,29,3,6,2_Primaire,0,Emploi,7.0,9.0,10,Oueme,1,1,321.232323286954,1211975.02847726,5000.0,3.0,2_Primaire,5,0,0,0,0,0,0,0,0,0,0,1,2,0,1,242395.005695452,14.0077618418325,12.3983239293984,1,0,13.0,1,2,18.0,1,0,1,1,0,0,1,0,1,22,1_Catholique,2_Marie monogame,0,1,1,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
549089,1,54,3,6,2_Primaire,0,Emploi,1.0,10.0,10,Oueme,1,1,321.232323286954,1629163.11083112,15000.0,1.0,1_Aucun,7,0,0,0,1,0,0,0,1,0,2,1,2,0,1,232737.587261589,14.3035770119952,12.3576668629399,1,0,13.0,1,2,25.0,1,0,1,1,0,0,1,0,1,23,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,0,0,0,0.483244993723929,0,0,0,0,0,0,0,0,0,0,0
549098,1,33,3,6,2_Primaire,0,Emploi,1.0,10.0,10,Oueme,1,1,321.232323286954,1357482.45247105,1000.0,4.0,3_Secondaire1,5,0,0,0,1,0,0,0,0,0,1,1,2,0,1,271496.49049421,14.1211424043502,12.5117044919161,1,0,13.0,1,2,23.0,1,1,1,1,0,0,1,0,1,22,1_Catholique,2_Marie monogame,0,1,1,1,1,0,1,0,0,0,0.0934910019859672,0,0,0,0,0,0,0,0,0,0,0
549855,1,35,4,9,3_Secondaire1,2,Emploi,1.0,9.0,10,Oueme,1,1,757.454647299294,1366026.84441267,12000.0,4.0,3_Secondaire1,4,1,0,1,0,0,0,0,0,0,0,0,2,0,1,341506.711103167,14.1274169707592,12.7411226096393,1,0,13.0,1,2,22.0,1,1,1,1,0,0,1,0,1,23,1_Catholique,2_Marie monogame,0,1,1,0,0,0,0,0,0,0,0.239307999610901,0,0,0,0,0,0,0,1,0,0,0
549856,0,79,1,0,1_Aucun,0,Emploi,6.0,9.0,10,Oueme,1,1,757.454647299294,911781.513872419,0.0,1.0,1_Aucun,1,0,0,1,1,0,0,0,0,0,1,1,2,0,1,911781.513872419,13.7231556722331,13.7231556722331,0,0,11.0,1,5,25.0,1,0,1,1,1,0,1,0,1,22,1_Catholique,5_Veuf/Veuve,0,1,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
550001,1,60,3,6,2_Primaire,0,Emploi,1.0,9.0,10,Oueme,2,0,228.946004868349,7665328.36991525,304300.0,1.0,1_Aucun,13,0,1,1,0,0,0,0,0,1,1,0,1,0,1,589640.643839635,15.852217909542,13.2872685520805,1,0,13.0,2,3,24.0,1,0,1,0,0,0,1,0,1,13,2_Musulman,3_Marie polygame,1,1,1,0,0,0,0,0,0,0,5.24383008480072,4,4,9,0,5,0,1,0,0,0,0
550006,1,48,3,6,2_Primaire,0,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,2369390.17170061,5500.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,473878.034340123,14.6781431684823,13.0687052560482,1,0,13.0,2,2,30.0,1,0,1,0,0,0,1,0,1,13,2_Musulman,2_Marie monogame,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
550011,1,42,3,6,2_Primaire,0,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,1971611.53065709,47500.0,1.0,1_Aucun,7,1,1,1,0,0,0,0,0,0,0,0,1,0,1,281658.79009387,14.4943618021717,12.5484516531164,1,0,13.0,2,2,25.0,1,0,1,0,0,0,1,0,0,14,2_Musulman,2_Marie monogame,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,0,0
550016,1,31,4,9,3_Secondaire1,1,Emploi,6.0,9.0,10,Oueme,2,0,228.946004868349,1922499.11254883,19500.0,1.0,1_Aucun,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,480624.778137207,14.4691365187487,13.0828421576289,1,0,13.0,2,2,19.0,1,0,1,0,0,0,1,0,1,13,2_Musulman,2_Marie monogame,1,1,0,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
550021,1,33,1,0,1_Aucun,0,Emploi,5.0,3.0,10,Oueme,2,0,228.946004868349,1840007.61722238,0.0,1.0,1_Aucun,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,306667.93620373,14.4252802693714,12.6335208001433,0,0,13.0,2,2,29.0,1,0,1,0,0,0,1,0,0,13,2_Musulman,2_Marie monogame,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
550026,1,29,3,6,2_Primaire,1,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,2252814.40063477,0.0,1.0,1_Aucun,4,1,0,1,0,0,0,0,0,0,0,0,2,0,1,563203.600158691,14.6276908372527,13.2413964761328,1,0,13.0,2,2,25.0,1,0,1,0,0,0,1,0,1,13,2_Musulman,2_Marie monogame,1,1,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
550031,1,49,1,0,1_Aucun,0,Menagere,4.0,9.0,10,Oueme,2,0,228.946004868349,2736100.61628069,16900.0,1.0,1_Aucun,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,684025.154070173,14.8220443320048,13.4357499708849,0,0,13.0,2,2,22.0,1,0,1,0,0,0,1,0,0,14,2_Musulman,2_Marie monogame,1,1,0,1,0,0,1,1,1,0,1.5831435918808,0,0,0,0,0,0,0,1,0,0,0
550037,1,33,1,0,1_Aucun,0,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,1621073.03833008,2000.0,1.0,1_Aucun,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,405268.25958252,14.2985988572784,12.9123044961585,0,0,13.0,2,2,23.0,1,0,1,0,0,0,1,0,0,13,2_Musulman,2_Marie monogame,1,1,0,1,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
550042,1,31,6,11,4_Secondaire2,2,Emploi,8.0,2.0,10,Oueme,2,0,228.946004868349,1955096.44283622,16500.0,3.0,2_Primaire,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,391019.288567243,14.4859500815589,12.8765121691248,1,0,13.0,2,2,25.0,1,1,1,0,0,0,1,0,1,14,2_Musulman,2_Marie monogame,0,1,0,1,0,0,0,0,0,0,,0,2,0,0,8,0,0,0,0,0,0
550047,1,43,1,0,1_Aucun,0,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,2901581.19939415,75000.0,1.0,1_Aucun,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,223198.55379955,14.8807663875371,12.3158170300756,0,0,13.0,2,3,25.0,1,0,1,0,0,0,1,0,0,13,2_Musulman,3_Marie polygame,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
550052,1,40,1,0,1_Aucun,0,Emploi,4.0,9.0,10,Oueme,2,0,228.946004868349,2120733.22167969,32300.0,1.0,1_Aucun,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,265091.652709961,14.5672724461355,12.4878309044557,0,0,13.0,2,3,28.0,1,0,1,0,0,0,1,0,0,13,2_Musulman,3_Marie polygame,0,1,0,0,0,0,0,0,0,0,0.699999988079071,4,0,0,0,2,0,0,0,0,0,0
550057,1,43,3,6,2_Primaire,0,Emploi,8.0,9.0,10,Oueme,2,0,228.946004868349,1615056.50420271,13350.0,1.0,1_Aucun,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230722.357743244,14.2948805011493,12.348970352094,1,0,13.0,2,2,23.0,1,0,1,0,0,0,1,0,0,14,2_Musulman,2_Marie monogame,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
551030,0,83,3,6,2_Primaire,0,Emploi,6.0,9.0,10,Oueme,1,1,267.232759294458,856154.925101144,0.0,3.0,2_Primaire,2,1,0,1,1,0,0,0,0,0,1,1,4,0,1,428077.462550572,13.6602066260154,12.9670594454554,1,0,16.0,2,5,20.0,1,0,1,0,1,0,1,0,1,14,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
551054,1,32,3,6,2_Primaire,0,Emploi,5.0,3.0,10,Oueme,1,1,267.232759294458,638319.982927595,0.0,,,2,1,0,1,0,0,0,0,0,0,0,0,4,0,1,319159.991463797,13.3665949772363,12.6734477966764,1,0,45.0,1,1,,1,0,1,1,0,0,1,0,1,14,1_Catholique,1_Celibataire,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
551078,0,25,4,9,3_Secondaire1,1,Emploi,4.0,9.0,10,Oueme,1,1,267.232759294458,1674642.97912598,24200.0,4.0,3_Secondaire1,3,0,0,0,0,0,0,0,0,0,0,1,4,0,1,558214.326375326,14.3311105537318,13.2324982650637,1,0,11.0,2,1,,1,1,1,0,0,0,1,0,1,15,2_Musulman,1_Celibataire,1,1,1,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
551127,1,62,4,9,3_Secondaire1,1,Emploi,9.0,9.0,10,Oueme,1,1,267.232759294458,4445078.22587368,122800.0,6.0,4_Secondaire2,5,1,0,1,1,0,0,0,1,0,2,1,4,0,1,889015.645174735,15.307308025397,13.6978701129629,1,0,11.0,3,2,21.0,1,1,1,1,0,0,1,0,1,15,3_Protestant/Celeste,2_Marie monogame,1,1,1,1,1,0,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0
551151,1,42,3,6,2_Primaire,0,Emploi,11.0,9.0,10,Oueme,1,1,267.232759294458,1562315.02147566,0.0,,,1,1,0,1,0,0,0,0,0,0,0,1,4,0,1,1562315.02147566,14.2616792673289,14.2616792673289,1,0,11.0,2,1,,1,0,1,0,0,0,0,0,1,14,2_Musulman,1_Celibataire,1,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
551175,0,47,1,0,1_Aucun,0,Emploi,10.0,9.0,10,Oueme,1,1,267.232759294458,1637495.91027832,12000.0,1.0,1_Aucun,4,0,0,0,1,0,0,0,0,0,1,1,1,0,1,409373.97756958,14.3086787489485,12.9223843878286,0,0,11.0,2,6,24.0,1,0,1,1,0,0,1,0,0,14,2_Musulman,6_Divorce/Separe,1,1,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
551223,0,60,4,9,3_Secondaire1,1,Emploi,6.0,9.0,10,Oueme,1,1,267.232759294458,2747609.27364676,0.0,4.0,3_Secondaire1,3,1,1,1,1,0,0,0,0,0,1,1,4,0,1,915869.757882254,14.826241736497,13.7276294478289,1,0,11.0,2,5,20.0,1,1,0,0,0,0,1,0,1,14,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,0,0,0,,0,0,0,0,8,0,1,1,0,0,0
551247,1,40,3,6,2_Primaire,0,Emploi,11.0,4.0,10,Oueme,1,1,267.232759294458,1044034.23517718,24000.0,1.0,1_Aucun,5,1,0,1,0,0,0,0,0,0,0,0,4,0,1,208806.847035435,13.8586028392024,12.2491649267683,1,0,11.0,2,2,20.0,1,0,1,1,0,0,1,0,1,14,2_Musulman,2_Marie monogame,1,1,1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
551272,1,43,6,11,4_Secondaire2,2,Emploi,6.0,9.0,10,Oueme,1,1,267.232759294458,3764818.63003976,264200.0,,,3,0,0,0,1,0,0,1,0,0,2,1,1,1,1,1254939.54334659,15.1412102454236,14.0425979567555,1,0,44.0,1,2,26.0,1,1,1,1,0,0,1,0,1,14,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0
551320,0,27,4,9,3_Secondaire1,1,Emploi,11.0,4.0,10,Oueme,1,1,267.232759294458,887414.108032227,0.0,4.0,3_Secondaire1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,1,887414.108032227,13.6960670159663,13.6960670159663,1,0,11.0,2,1,,1,1,1,1,0,0,1,0,1,14,2_Musulman,1_Celibataire,1,1,1,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
551344,0,52,3,6,2_Primaire,0,Emploi,7.0,9.0,10,Oueme,1,1,267.232759294458,1919607.58248465,27500.0,3.0,2_Primaire,3,1,0,1,1,0,0,0,0,0,1,1,4,0,1,639869.194161551,14.4676313389921,13.369019050324,1,0,11.0,2,2,20.0,1,1,1,0,0,0,1,0,1,14,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,0,0,1,,0,0,0,0,0,0,0,1,1,0,0
551365,1,37,9,17,5_Superieur,5,Emploi,9.0,3.0,10,Oueme,1,1,936.543448939652,1207427.8492606,15500.0,3.0,2_Primaire,3,1,0,1,1,0,0,0,1,0,2,1,4,0,1,402475.949753534,14.0040029105585,12.9053906218904,1,1,14.0,2,2,30.0,1,1,1,1,0,0,1,0,1,16,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
552072,1,32,9,17,5_Superieur,7,Emploi,5.0,9.0,10,Oueme,1,1,521.561738031706,2542316.46822684,0.0,,,1,0,0,0,1,1,1,1,1,0,5,1,4,1,1,2542316.46822684,14.7485862187445,14.7485862187445,1,1,11.0,2,1,,1,1,1,1,0,0,1,0,1,8,2_Musulman,1_Celibataire,1,1,1,1,1,0,1,1,0,1,,0,0,0,0,0,0,0,0,0,0,0
552131,0,80,1,0,1_Aucun,0,Retraite,,,10,Oueme,1,1,444.084468483006,1975743.24811663,24000.0,1.0,1_Aucun,8,0,0,1,1,0,0,0,0,0,1,1,2,1,0,246967.906014579,14.496455213684,12.4170136720042,0,0,44.0,1,5,25.0,1,0,1,0,1,1,1,0,0,7,1_Catholique,5_Veuf/Veuve,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
552190,1,33,3,6,2_Primaire,0,Emploi,6.0,4.0,10,Oueme,1,1,444.084468483006,1980436.37009539,33000.0,1.0,1_Aucun,6,0,1,1,1,0,0,0,0,0,1,1,4,1,1,330072.728349232,14.4988277673257,12.7070682980977,1,0,9.0,2,2,22.0,1,1,1,1,0,0,1,0,1,8,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,10,0,1,0,0,0,0
552220,1,34,1,0,1_Aucun,0,Emploi,4.0,9.0,10,Oueme,1,1,444.084468483006,2497122.66399275,59000.0,1.0,1_Aucun,6,1,0,1,1,0,0,0,0,0,1,1,3,1,1,416187.110665458,14.7306496926019,12.9388902233738,0,0,11.0,1,2,25.0,1,1,1,1,0,0,1,0,0,8,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
552249,1,59,3,6,2_Primaire,0,Emploi,6.0,4.0,10,Oueme,1,1,444.084468483006,1261123.25123814,15000.0,,,3,0,0,1,1,0,0,1,0,0,2,1,2,1,1,420374.41707938,14.0475133510416,12.9489010623735,1,0,11.0,2,5,19.0,1,0,1,0,0,0,1,0,1,7,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,3,0,0,0,1,0,0
552279,0,52,4,9,3_Secondaire1,1,Retraite,,,10,Oueme,1,1,444.084468483006,1599705.33764648,96500.0,4.0,3_Secondaire1,7,0,0,0,0,0,0,0,0,0,0,1,2,0,1,228529.333949498,14.2853300062788,12.3394198572235,1,0,9.0,2,7,25.0,1,0,1,0,0,0,1,0,1,7,2_Musulman,7_Autre,1,1,1,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
552308,0,51,1,0,1_Aucun,0,Emploi,6.0,9.0,10,Oueme,1,1,444.084468483006,1456117.0950143,0.0,1.0,1_Aucun,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,728058.54750715,14.191283926905,13.4981367463451,0,0,9.0,2,5,25.0,1,1,1,0,1,0,1,0,0,7,2_Musulman,5_Veuf/Veuve,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
552367,1,38,4,9,3_Secondaire1,1,Emploi,5.0,9.0,10,Oueme,1,1,444.084468483006,3015036.57087926,67000.0,3.0,2_Primaire,3,0,0,1,1,0,0,0,0,0,1,1,2,1,1,1005012.19029309,14.9191225177147,13.8205102290466,1,0,11.0,2,2,30.0,1,1,1,0,0,0,1,0,1,7,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0
552857,0,45,3,6,2_Primaire,0,Emploi,6.0,9.0,10,Oueme,1,1,521.561738031706,1962258.85340227,0.0,3.0,2_Primaire,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1962258.85340227,14.4896068438414,14.4896068438414,1,0,44.0,1,2,22.0,1,1,1,1,0,0,1,0,1,7,1_Catholique,2_Marie monogame,1,1,1,0,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0
552858,0,44,3,6,2_Primaire,0,Emploi,6.0,9.0,10,Oueme,1,1,521.561738031706,1438668.07800293,0.0,3.0,2_Primaire,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1438668.07800293,14.1792282976945,14.1792282976945,1,0,9.0,2,2,17.0,1,1,1,1,0,0,1,0,1,7,2_Musulman,2_Marie monogame,1,1,1,1,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
552859,0,80,1,0,1_Aucun,0,Retraite,,,10,Oueme,1,1,521.561738031706,1420385.83619036,37700.0,1.0,1_Aucun,6,1,0,1,0,0,0,0,0,0,0,0,2,1,1,236730.972698393,14.1664391082965,12.3746796390684,0,0,11.0,2,5,25.0,1,0,1,0,0,0,1,0,0,7,2_Musulman,5_Veuf/Veuve,1,1,1,1,0,0,1,1,0,0,,0,5,0,0,4,0,0,1,1,0,0
552860,0,37,1,0,1_Aucun,0,Emploi,6.0,9.0,10,Oueme,1,1,521.561738031706,1573385.19494629,0.0,1.0,1_Aucun,2,0,0,1,0,0,0,0,0,0,0,1,4,1,1,786692.597473145,14.26874003124,13.57559285068,0,0,44.0,1,2,34.0,1,1,1,0,1,0,1,0,1,8,1_Catholique,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0
553003,1,27,6,11,4_Secondaire2,1,Emploi,7.0,4.0,10,Oueme,1,1,305.231432098311,1466532.43999372,0.0,,,1,0,0,0,1,0,0,0,1,0,2,1,3,1,1,1466532.43999372,14.1984112878462,14.1984112878462,1,0,11.0,2,1,,1,1,1,1,0,0,1,0,1,3,2_Musulman,1_Celibataire,1,1,1,1,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
553044,1,21,9,17,5_Superieur,5,Emploi,1.0,4.0,10,Oueme,1,1,305.231432098311,857537.090053013,34100.0,,,2,1,0,1,0,0,0,0,0,0,0,1,4,0,1,428768.545026507,13.661819710793,12.968672530233,1,1,11.0,2,1,,1,0,1,1,0,0,1,0,1,3,2_Musulman,1_Celibataire,1,1,1,0,1,0,1,1,0,0,,0,0,0,0,7,0,0,1,0,0,0
553065,1,40,6,11,4_Secondaire2,2,Emploi,6.0,3.0,10,Oueme,1,1,305.231432098311,1747749.20214844,51000.0,4.0,3_Secondaire1,4,1,0,1,1,0,0,0,0,0,1,1,3,0,1,436937.300537109,14.373839347872,12.9875449867521,1,0,11.0,2,2,30.0,1,1,1,1,0,0,1,0,1,3,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,1,0,0,0
553085,1,42,9,17,5_Superieur,7,Emploi,11.0,3.0,10,Oueme,1,1,305.231432098311,3825968.63471331,97000.0,6.0,4_Secondaire2,4,1,0,1,1,0,0,1,0,1,3,1,3,1,1,956492.158678327,15.157322231017,13.7710278698971,1,1,11.0,2,2,29.0,1,1,1,1,0,0,1,0,1,3,2_Musulman,2_Marie monogame,1,1,1,1,1,0,1,1,1,1,,0,0,0,0,0,1,0,1,1,0,0
